"Year","Site_code","Location","Sample_location","Mesh","Leaf","Person","Rep","Days","T_mu","DD","Initial_AFDM","Final_AFDM","k_ml","k_day_ml","k_dd_ml"
2013,"ROT","US1","2_U1","coarse","oak","P",5,35,4.43428571428571,155.2,3.52,3.23,0.0859788523754404,0.0024565386392983,0.000553987450872683
2013,"ROT","US1","2_U1","coarse","oak","P",6,35,4.43428571428571,155.2,3.52,2.72,0.2578291093021,0.00736654598005999,0.00166127003416301
2013,"ROT","US2","1_U2","coarse","oak","U",2,35,4.43428571428571,155.2,3.52,3.05,0.143319398990685,0.00409483997116244,0.000923449735764726
2013,"ROT","US2","1_U2","coarse","oak","S",3,35,4.43428571428571,155.2,3.52,3.01,0.156520910849221,0.00447202602426347,0.00100851102351302
2013,"ROT","US2","1_U2","coarse","oak","S",4,35,4.43428571428571,155.2,3.52,2.95,0.176655819258277,0.00504730912166506,0.00113824625810746
2013,"ROT","US2","1_U2","coarse","oak","S",5,35,4.43428571428571,155.2,3.52,3.08,0.133531392624523,0.00381518264641493,0.000860382684436357
2013,"ROT","US2","1_U2","coarse","oak","S",6,35,4.43428571428571,155.2,3.52,3,0.159848700941896,0.00456710574119703,0.00102995296998644
2013,"SEV","DS","3_D","coarse","oak","M",1,39,5.64102564102564,220,3.52,3.07,0.1367834280109,0.00350726738489487,0.000621742854595
2013,"SEV","DS","3_D","coarse","oak","U",2,39,5.64102564102564,220,3.52,2.98,0.166537689092693,0.00427019715622289,0.000756989495875875
2013,"SEV","DS","3_D","coarse","oak","S",3,39,5.64102564102564,220,3.52,2.93,0.18345856658103,0.00470406580976999,0.000833902575368317
2013,"SEV","DS","3_D","coarse","oak","U",4,39,5.64102564102564,220,3.52,2.99,0.163187602207411,0.00418429749249771,0.000741761828215503
2013,"SEV","DS","3_D","coarse","oak","S",5,39,5.64102564102564,220,3.52,3,0.159848700941896,0.00409868463953579,0.000726585004281346
2013,"SEV","DS","3_D","coarse","oak","U",6,39,5.64102564102564,220,3.52,3.02,0.153204158223228,0.00392831174931353,0.000696382537378307
2013,"SEV","US1","2_U1","coarse","oak","U",1,39,5.19230769230769,202.5,3.52,3.03,0.149898370088728,0.00384354795099302,0.000740238864635693
2013,"SEV","US1","2_U1","coarse","oak","U",2,39,5.19230769230769,202.5,3.52,2.91,0.190307908426605,0.00487968995965653,0.000939792140378295
2013,"SEV","US1","2_U1","coarse","oak","P",3,39,5.19230769230769,202.5,3.52,2.97,0.169899036795398,0.00435638555885635,0.000839007589113075
2013,"SEV","US1","2_U1","coarse","oak","S",4,39,5.19230769230769,202.5,3.52,2.99,0.163187602207411,0.00418429749249771,0.000805864702258818
2013,"SEV","US1","2_U1","coarse","oak","S",5,39,5.19230769230769,202.5,3.52,2.75,0.246860077931526,0.00632974558798784,0.0012190621132421
2013,"SEV","US1","2_U1","coarse","oak","S",6,39,5.19230769230769,202.5,3.52,2.93,0.18345856658103,0.00470406580976999,0.000905968230029777
2013,"SEV","US2","1_U2","coarse","oak","S",1,39,5.05384615384615,197.1,3.52,3,0.159848700941896,0.00409868463953579,0.000811003048918803
2013,"SEV","US2","1_U2","coarse","oak","P",3,39,5.05384615384615,197.1,3.52,3.02,0.153204158223227,0.00392831174931353,0.000777291518129008
2013,"SEV","US2","1_U2","coarse","oak","P",4,39,5.05384615384615,197.1,3.52,2.99,0.163187602207411,0.00418429749249771,0.00082794318725221
2013,"SEV","US2","1_U2","coarse","oak","P",5,39,5.05384615384615,197.1,3.52,2.8,0.228841572428848,0.00586773262638071,0.00116104298543302
2013,"SEV","US2","1_U2","coarse","oak","S",6,39,5.05384615384615,197.1,3.52,2.99,0.163187602207411,0.00418429749249771,0.00082794318725221
2013,"SEV","US2","1_U2","coarse","oak","P",2,39,5.05384615384615,197.1,3.52,2.99,0.163187602207411,0.00418429749249771,0.00082794318725221
